"1",-818.875,55.1249999999984,-83.625000000001,-186.625000000002,74.9999999999989,5925.75,1098.875,-836.374999999998,166.749999999999,852.999999999998,383.875,-798,36.4999999999995,-115.000000000002,-145.625000000001,44.625000000001,5384.875,970.125000000001,-805.25,183.625,857.875,332.624999999999,-750.5,96.3749999999997,-83.1250000000008,-57.7500000000001,-11.3750000000008,1756.125,-26.9999999999994,-624.374999999999,300.499999999999,857.375,-10.3749999999987,-543.125,57.8749999999981,-100.25,-48.3749999999997,-28.7499999999989,1180.125,-132.375,-626.5,237.874999999999,758.375,-29.1249999999995,-559,59.3749999999988,-164.750000000002,-132.749999999998,70.9999999999994,5417.875,841.624999999999,-843.499999999999,220.5,879.75,321.5,-798.625,56.6249999999989,-103.750000000001,-62.0000000000013,27.7500000000015,3951,410.499999999999,-733.375,246.875,809,191.75,-707.124999999999,103.625,-68.7499999999998,-91.1249999999998,23.8750000000004,4191,791.625,-793.374999999999,220.5,866.125,176.749999999998,-721.375,68.1249999999998,-46.5000000000001,-136.5,31.8750000000001,4259.875,715.750000000001,-746.625,182.625,805.375,150.250000000001,-631.125,127.125,-94.2500000000001,-217.75,164.5,7151.25,1247.125,-892.874999999999,47.375,878.25,521.124999999999,-867.875,-12.1250000000003,-54.1249999999999,-193,82.0000000000008,6387.625,1216,-841.749999999999,132.25,933.875,404.874999999999,-721.25,96.7499999999997,67.8749999999996,-64.6250000000004,60.6249999999999,4196.75,721.124999999999,-798.124999999999,177.75,831.625,114.25,-753.125,63.1249999999997,-21.3750000000002,-161.25,88.7500000000005,4622.625,732.5
"1",-451.499999999999,4.62500000000005,-79.4999999999999,-129.875,195,140.75,-6910.25,-1252.25,-548.375,225.25,465.125,524.875,-279.75,-3.00000000000018,-126.374999999999,-258.375,225.875,3519.75,-2276.5,-2533.5,-238,318,493.875,140.499999999999,-47.125,-109.999999999999,-40.3749999999995,-181.625000000001,147.75,6127.625,3736.5,-2017.75,24.25,527.875,438.749999999999,-141.875,1.37500000000021,-135.249999999999,-125.499999999999,166.875,93.2499999999998,-6106.125,-540.25,-768.5,164.875,346.124999999999,402,-139.124999999999,47.7499999999999,-137.124999999999,-336.749999999998,185.749999999999,3990.5,-2265.125,-2270.25,-225,214.5,421.500000000001,188.624999999999,-167,-40.125,-74.4999999999995,49.2499999999986,5.25000000000022,286.75,1165.625,-1234.75,65.6250000000002,442.999999999999,615.875,-416.75,128.124999999999,37.375,-233.5,187.375,3551.75,-2097.375,-2204.5,-254.375,406.624999999999,472.999999999999,52.2499999999992,-0.499999999998573,-53.8750000000007,-96.8749999999985,94.8749999999981,40.2499999999998,-2105.125,560.374999999999,-1094.625,108.625,366.125000000001,476.124999999999,-275.625,94.7500000000002,-63.7500000000015,-273.749999999999,266,3236.875,-3675.125,-2042.625,-262.875,259.625000000001,428.5,249.625,-246.749999999999,-0.124999999999645,-151.625,12.1249999999995,-45.2500000000005,-1122.25,737.499999999999,-1050.25,62.1250000000002,340.625,646.499999999999,-488,66.5000000000006,-62.2499999999996,-292.874999999998,223.25,5528.75,302.374999999999,-2310,-241.25,392.625,485.625,41.1250000000002
"1",-1119,-261.625,-1411.75,511,1285.125,20.2499999999998,-48.6249999999999,-9,-298.25,168.125,-4325.625,-647.25,-148.375,-924.875,-947.499999999999,1930.25,132,-62,-65.75,-73.75,312.375,-1303.5,5332,-224.375,-547,-1675,2102,490.875,-76.7499999999999,-67,-0.500000000000048,-203.875,132.875,1862.625,-1052.875,-294.875,-1453.75,749.499999999999,1156,-9.75000000000006,-84.8749999999999,0.500000000000035,-377.75,63,-1598.25,-1435.375,-221.625,-1320,97.9999999999999,1461.25,76.7500000000003,-71.2500000000001,-41.75,-250.125,154.375,1064,-1147.375,-285,-1455.625,680.625,1209.25,68.25,-41.3750000000001,-10.3749999999999,-132.375,144.625,3290.75,-1040,-282,-1452.25,930.625,936.499999999999,-36.5,-48.875,-11.75,-188.625,85.1249999999999,3076.25,-1125,-317.75,-1482.875,1005.875,975.624999999999,-14.25,-39.5,-42.125,-347.875,175.125,-4447.875,-673,-165.25,-935.375,-851.749999999999,1946.25,130.375,-51.2499999999999,-16.5,-15.75,234.75,-553.375,5927.875,-666,-379.25,-1606.625,1623.125,709.625,-44.125,-42.625,-26.25,-375.375,289.375,-4469.25,-20.6250000000001,-145.75,-829.125,-1100.75,1948.875,195.125,-54.875,-6.99999999999999,5.75,-423,99.5,-2809.75,-1312,-218.5,-1180.125,-305.499999999999
"1",229.5,-5747.5,1600.625,633.75,2610.375,-1891.875,-1542,1.25000000000016,61.5000000000001,-108.375,-346.125,183.5,87.875,2436.625,2760.25,446,1667.125,1701.75,-3295.5,-255.875,115.25,-44.875,-37.375,-80,62.2499999999999,768.25,-6167.75,941.624999999999,777.999999999999,2851.125,-2828.25,-1201.75,-0.250000000000001,-4.37500000000001,-145.625,-338.5,91.3749999999999,59.5,2015.375,3521.25,340,1855.75,1326.375,-3343,-254.25,91.75,-104.375,-38.125,-162.5,128.5,284.25,-6878.625,1627.25,692.25,2825.125,-2235.375,-1624,-79.5,97.3749999999999,-89.1249999999999,-101.75,-11.875,62.625,1998.125,-3423.75,500.5,1111.75,2897.75,-3697.125,-856.375,-12.3750000000001,15.25,-141,-289,107.625,25.4999999999999,3177.375,2706,407.25,1715,2000,-3838.125,-464.875,31.1250000000001,0.750000000000143,-75.125,-284,105,64.25,143.625,4042.75,493.5,2349.125,602.999999999999,-3186,-254.5,113.25,-72.25,-19.3749999999999,-208.25,81.6249999999999,103.375,-6387.5,2191.75,680.375,3002.75,-1785.25,-1945,-53.625,98.6249999999999,-114.5,-152.25,36.875,99.4999999999999,1901.875,-3873.25,489.625,1095.25,2924.875,-3600.125,-891.5,-34.375,33.625,-85,-346.375,61,42.3749999999999,725.375
"1",-4812.625,2359.25,397.75,401.875,-1913.375,108.875,246,68,384.625,-305.75,-33.875,-1761.75,5307,415.625,598.625,-612.25,-1407.875,300.75,128.25,146.125,-153.25,166,205.5,-4970.125,3152.375,359.624999999999,423.625,-1876.75,-69.625,121,166,372.875,-341.125,27.375,-1635.25,3999.875,446.25,700.375,-768.75,-1276.25,389.375,250.375,34.875,-53.625,29.25,20,-5399.375,4276.625,502.75,636.25,-1861.125,-431.875,101,141.375,328.375,-413.125,-57.25,-1862.375,4119.5,490,684.374999999999,-744.5,-1301.875,320.25,174.75,190.75,-340.5,-50.375,-124.625,-4892.5,2129.25,483.625,285.125,-1992.5,379.125,257.25,34.125,307,-276.125,190.875,-2109.5,6186.25,588.249999999999,682.124999999999,-615.249999999999,-1507.625,-77.25,287.5,200.375,-287.375,73.5,19.875,-4663.75,2049,346.375,259.25,-2040.625,119.25,281.25,5.75000000000004,291.5,-221.75,123.25,-1994.875,6403.125,422.5,585.75,-1049.5,-1009.75,129.25,213.625,248.875,-242.125,51.375,-56.875,-5151,2362.625,606.124999999999,516.875,-2171.75,-40.6249999999999,271,181.75,310.625,-163.125,36.5,-2173.5,6402.625
"1",254,51.5000000000001,88.2499999999999,-3433.75,5704.375,428.124999999999,700.5,-1387.125,-434.625,322.875,103.125,93.7499999999995,-277.625,-25.6249999999999,147,-5477.375,2085,542.875,519.25,-2175.875,-143.375,272.125,175.75,363.625,-390.375,-34.2499999999998,-1781,5155.375,286.5,576.25,-655.624999999999,-934,334.875,159,-42.7499999999997,-54.3750000000001,59.8749999999998,106,-4743.375,4188.5,324.75,695.875,-1652.75,-292.125,168.375,241.375,223.625,-466.999999999999,-41.625,-374.375,-3747.375,1190.25,544.75,393.25,-2091.5,-11.875,335.375,83.375,257.75,-205.125,9.49999999999982,-2188.375,6540.75,347.375,605.5,-1084.875,-808.375,320.5,117.375,60.3749999999999,7.12499999999986,86.8749999999999,56.3750000000001,-5395.625,4114.75,519.5,778.374999999999,-1906.25,-429.875,195.375,318.75,331.75,-554.625,15.6249999999998,-458.625,-3148.75,1144.375,502,39.3750000000002,-1951,7.74999999999989,334.375,51.125,303.75,-92.4999999999999,46.7500000000003,-2100.125,6785.125,339.75,589.25,-1031.125,-741.5,357.375,103,161.25,-20.2500000000002,12.3749999999997,55.2499999999999,-5614.75,4195,531.374999999999,778.125,-1758.875,-528.5,231.5,164.5,369.999999999999,-584.875,-100.125,-1017.625,459.499999999999,763.5,579.25,-211.375000000001,-1824.5,306.375,304.375,21.2499999999998
"1",-1690.375,151.375,-262.75,-56.3749999999999,-136.749999999999,-56.999999999999,-6462.875,1766.375,400.999999999999,-245.5,-1309.625,117.500000000001,-175.749999999999,-28.2499999999991,-406.999999999999,-98.3750000000005,-2209.625,625,445.625,-847.124999999999,-744,69.5000000000002,-152.750000000001,59.1250000000008,-370.75,-640.124999999999,5530,292.874999999998,627.499999999999,-1663,-129.625000000001,52.6250000000009,-94.2499999999994,159.875000000001,-312.5,-709.875,6506.625,241.75,739.874999999999,-1798.875,-26.7499999999991,-7.00000000000024,-190.75,160.125,-357.249999999999,-987.625,7142,270.999999999999,687.624999999998,-1957.125,-11.7499999999998,-60.7500000000013,-197.375,162.25,-336.499999999999,-1059.5,7097.375,233.625000000001,703,-1843.375,-41.4999999999985,-59.5000000000006,-123,130.624999999998,-369.375,-1051.75,6790,277.374999999999,604.374999999999,-1831.625,-99.0000000000004,25.6249999999997,-132.250000000001,162.75,-272.125,-1490.5,7809.87499999999,286.375,647.374999999999,-1993.25,-12.1249999999996,16.1250000000005,-103.375000000001,56.0000000000001,-357.250000000001,-690.499999999999,6221,223.874999999999,693.75,-1804.75,-125.625,-26.0000000000001,-204.375,89.3749999999999,-411.75,-458.5,4891.75,243.124999999999,644.500000000001,-1600.625,-227.625,32.2499999999994,-157.125,99.7500000000002,-421,-144.375000000001,2655.75,385.625000000001,690.375,-1235,-305.5,178.5,-77.2500000000008,126.874999999999,-358.499999999999,-2.74999999999992,878.499999999997,545.25,595.5,-1010.75,-504.249999999998,102.25,-55.1250000000001,14.874999999998,-375.499999999998,-112.124999999999,-685.250000000001,527.749999999999
"1",-363.125,-47.75,-2966.625,520.25,385,-496.875,-871.25,113.625,-229,71.8749999999999,-310.75,-100.125,941.25,314.625,518.375,-908.999999999999,-580.625,48.375,-237.125,104.125,-289.125,-833.624999999999,6051.125,217.25,459.5,-1457.25,-142.375,21.4999999999999,-144.125,253,37.25,-2952.25,8649.875,220.5,629.5,-2107.125,122,-37,-78.25,324.25,74.75,-4861.75,7827.25,227.625,687.25,-2299.875,276.75,-149.75,199.5,-436.25,-3309.5,9065.99999999999,298.625,660.875,-2196.75,224.625,-121.75,-150.875,9.74999999999999,71.125,89.3749999999999,-6867.5,3355.125,338.374999999999,371.125,-1892.125,233.625,-217,-35.125,-246.5,-53.2499999999999,-4324,1067,324.625,-332.75,-1031.875,116.25,-118.375,70.125,-405.125,-45.1250000000001,1805,351.5,483.625,-976.374999999999,-551.875,67.125,-176.125,91.7500000000001,-306.625,-331.125,4460,240.5,603.125,-1299,-261.375,11.25,-204.375,159.5,-245.125,-984.749999999999,6859.25,200.5,592.125,-1615.625,-59.25,-17.625,-93.75,293.625,-130.25,-1930.625,8253.49999999999,267.875,608.625,-1807.25,0.875000000000051,-25.125,-89.875,338.625,30.625,-4760.125,7919.49999999999,265.125,555.999999999999,-2110.375,136.125,-52.125,-1.37499999999999
"1",-4896,2680.125,464.25,-924.875,-684.125,-30.625,-140.125,367.5,100.75,-5288.75,4375,354.875,-440.75,-1068.5,73.5,-108.125,230.125,-62.4999999999999,-3689.5,6924,342.124999999999,84.2500000000001,-1563.125,158.625,-209,159.875,-271.875,-2146.25,7998.75,317.5,423.999999999999,-1976.25,185.5,-182.75,60.125,-400.75,-1051.125,6030.125,246.75,566.249999999999,-2015.5,112.375,-158.5,-15.5,-420.375,-365,3880.375,298.25,527.624999999999,-1915.875,-25.625,-144.875,-19.75,-272.125,-116.375,1658.875,364.125,582.124999999999,-1876.875,-78.625,-76.7499999999999,-125.625,-148.25,-108.125,-1198.625,501.124999999999,541.375,-1760.25,-130.875,-126.375,-120.5,101.75,39,-4106.75,1093.5,597.875,-1415.375,-303.875,82.3749999999999,-287,-4241.75,1485.25,512.249999999999,-1639.625,-140.625,-146.375,-89.375,25.3749999999999,139.5,-491.625,-242.625,3355.625,294.375000000001,602.374999999999,-1907.5,-133.375,-160.375,-37.7499999999999,-296.75,-96.625,1363.875,326.874999999999,512.5,-1806,-111.75,-130.75,-58,-64.125,-41.125,-1895.5,575.749999999999,552.75,-1655,-194.5,-74.4999999999999,-103.375,149.5,50.5,-4752.375,1715.125,483.625,-1205.125,-359.625,-58.9999999999999,-79.25,305.125,96.625,-5588
"1",-69.9999999999986,-276.124999999998,31.1250000000011,-4679,1416.75,327.625,629.75,-1600.375,127.875,-72.4999999999986,-65.250000000001,-68.6250000000014,106.75,-4948.25,2420,173.375000000001,506.125,-1398.625,-17.2500000000001,-5.00000000000114,-81.625000000001,105.874999999999,175.625,-5122.75,4130.5,194.874999999999,562.875000000001,-1191.75,-197.499999999999,1.49999999999954,-110.375000000001,65.6249999999991,-175.624999999999,-799.625,5579,246.25,431.124999999999,-100.499999999999,-1072.875,80.8750000000016,-142.625,-13.875,-437.624999999999,25.5000000000005,-1029.625,527,277.75,443.624999999999,-1552.125,135.999999999998,-138.499999999999,-63.0000000000005,-1.87499999999891,148.625,-5682.75,2906.125,243.375,564.625,-1423.75,-76.4999999999997,1.02184927186499e-12,-115.5,180.25,155.374999999999,-4356.75,4888.875,158.749999999999,477.5,-958.624999999999,-313.25,35.8749999999999,-98.3750000000005,113.75,-84.6249999999996,-1690.25,6232.625,219.25,443.624999999999,-409.500000000001,-702.749999999999,106.750000000001,-107.999999999999,50.9999999999998,-268.375000000001,-310.875,4021.75,302.250000000001,383.25,94.6250000000003,-1170.75,39.6249999999997,-148.375,1.00000000000009,-392.375,-39.6249999999996,1601.375,429.250000000002,339.000000000001,271.5,-1294.375,94.9999999999989,-164.375,52.2499999999991,-325.250000000001,-19.5000000000007,1381.375,484.875,253.625,235,-1210,-1.99999999999862,-49.2499999999997,-15.0000000000004,-450.375000000001,8.37499999999936,-230.25,611.249999999999,234.499999999999,351.874999999999,-1411.125,98.6249999999992,-46.6249999999994,-111.999999999998,-268.000000000001,78.8749999999984,-5210.75,1669,231.249999999999
